NU_INSCRICAO,CO_ESCOLA,NU_NOTA_CH,NU_ACERTOS_CH,NU_NOTA_CN,NU_ACERTOS_CN,NU_NOTA_LC,NU_ACERTOS_LC,NU_NOTA_MT,NU_ACERTOS_MT
170004006326,35134806,588.5,21,600,16,630.8,32,798.4,29
170004024413,35286187,663.5,29,659.6,23,617,30,781.5,27
170004012062,35134806,623.2,27,629.9,18,611.3,31,581.2,14
170004014670,35134806,685.3,32,734.7,35,642.2,34,659.1,19
170004033222,35134806,564.1,19,680.9,27,565.1,25,730.6,22
170002362593,35134806,667,28,688.8,32,634.3,33,722,21
170004016551,35134806,640.1,27,697,30,593.5,26,820,31
170004032028,35134806,639.1,28,635.1,22,606.9,30,758.2,26
170004030598,35563006,734.1,36,588.9,14,649.6,36,879.2,34
170004010347,35134806,533.2,14,652.1,25,539.8,21,797.4,27
170002362761,35286187,689.8,34,653.2,23,610.7,28,777.8,28
170002353934,35134806,675.8,30,653.3,23,578.3,27,743.2,22
170003990765,35286187,646,27,738.1,36,616.7,31,755.9,22
170002351082,35134806,685.7,32,680,26,631.9,32,893.4,35
170002346301,35286187,708.1,34,655,23,610.6,33,673.5,21
170005735581,35134806,696.8,33,628.9,19,617.6,30,935.7,38
170005732762,35134806,762.2,38,662.5,25,640.5,35,804.5,29
170002357485,35134806,682.8,35,570.1,14,641.7,34,752.3,24
170005737715,35134806,617.4,23,768.9,39,633.8,34,954.2,41
170005736961,35286187,662.1,30,703.2,30,612.8,30,901.5,37
170005728360,35134806,637.1,30,708.2,32,629.5,33,737,24
170005743729,35134806,661.3,29,763.8,37,629.5,33,791.8,26
170005728432,35134806,649.5,30,702,30,595,28,769.6,27
170005729972,35286187,664,29,649.9,21,635.3,35,833.3,31
170000664880,35134806,686.8,32,660.2,24,731,42,934.3,39
170002348463,35563006,655.1,29,648.4,24,647.5,35,493.1,12
170005725574,35134806,539.5,12,636.8,20,523.1,20,892.7,36
170000668115,35286187,634.8,27,675.2,25,614.4,30,776.4,27
170002351671,35134806,656,31,722.6,33,601.2,28,759.9,28
170005728973,35134806,645.7,27,660.6,25,597.6,29,849.8,35
170002355032,35134806,639.3,25,708.7,33,660.8,36,892.7,36
170002358111,35134806,642.4,31,715.8,29,644.5,36,728.8,22
170002355190,35134806,684.3,30,660,24,657.7,36,592.9,17
170002345991,35134806,702.4,32,588.2,17,695,39,732.3,22
170000678193,35134806,652.9,27,693.6,30,596,29,800.8,27
170004044929,35134806,655.2,28,690.2,29,607.8,32,843.8,32
170000703293,35134806,624.5,26,649.9,22,646.6,34,799.8,28
170004040323,35134806,648.8,29,594,15,606.7,30,787.5,28
170004041844,35134806,737.4,35,716.7,31,653.2,36,815.8,28
170004038855,35134806,715.8,35,706.4,31,632.8,34,658.9,17
170004050551,35134806,660.9,30,693.1,27,625.3,32,829.4,30
170002390024,35563006,685.1,31,680.8,28,611,29,689,21
170000718822,35134806,678.5,32,657.6,24,635.4,32,571.3,12
170002380794,35134806,598.8,22,670.6,27,621.2,33,898.9,34
170000712363,35134806,626.2,25,641.9,19,565.5,26,643.6,15
170000729299,35286187,618.2,25,558.3,15,608,30,839.4,33
170002368906,35286187,622,24,645.9,22,600.9,29,843.2,33
170000701284,35134806,642.6,24,668.8,24,621.2,32,820.2,27
170000703863,35286187,601.9,20,572.7,14,588.3,28,783.3,25
170002375205,35286187,688.8,33,674.9,28,613.2,33,745.1,22
170000721215,35134806,696.2,32,597.8,16,655.1,37,723.1,22
170002372255,35134806,635,23,691.3,28,664.8,36,732.9,22
170004058158,35134806,615.9,24,698.3,30,593.5,27,589.7,13
170000735776,35134806,620.3,22,654.8,21,573.6,26,740.9,23
170000731331,35286187,692.5,32,610.2,19,607.5,31,687.3,20
170000711326,35286187,790,39,662.1,24,650.4,37,732.2,19
170000710589,35134806,615.2,22,664.1,23,571.8,25,770.9,25
170005765152,35134806,606.8,21,627.7,19,518.9,21,727.4,23
170000716352,35134806,656.9,29,667.2,23,638.2,34,797.3,27
170005762319,35134806,641.2,27,634.7,19,604,30,819.1,30
170005762330,35286187,686.4,30,624.5,22,692,40,731.4,22
170005768601,35134806,697.5,34,606.9,17,715.9,41,675,16
170000689347,35134806,706,33,655.7,26,628.3,32,800.4,30
170002382157,35134806,672.6,30,642.9,23,610.5,30,719.4,20
170002373772,35286187,670.6,30,634.4,20,602.6,30,882.2,34
170000690265,35286187,635.6,25,686.8,28,637.8,33,622.2,17
170002392268,35134806,638.5,24,702.7,30,630.4,33,681.3,19
170005763072,35286187,661.4,29,662.9,24,508.6,18,761.8,25
170002386195,35134806,552.7,16,576.5,12,639.7,33,586.1,13
170002377090,35563006,689.9,30,664.2,24,596.1,29,795.7,26
170000693589,35286187,626.8,23,504.5,13,577.9,25,654.7,20
170002402041,35134806,612.3,24,688.9,29,668.3,37,607,13
170002405231,35134806,642.1,27,504.9,9,588.6,28,656.1,18
170002401257,35286187,584.1,18,562.5,13,621.2,33,768.2,25
170002402544,35286187,717.5,34,630.5,18,673.8,37,757.3,24
170002395556,35563006,662.7,31,529.6,12,663.2,37,856.1,36
170002393083,35563006,674.9,33,666.2,24,582.8,25,683,19
170002406483,35134806,598.4,17,636.9,21,605.2,30,752.6,25
170002393703,35134806,632.6,27,649.8,23,646.6,35,797.2,28
170004071077,35134806,664,30,647.5,20,598.7,29,717.7,20
170004075553,35134806,590.4,19,629.5,19,598,30,698.5,17
170004072764,35134806,628.1,25,684.1,27,625,33,795.3,26
170004071122,35134806,673.7,29,724.9,35,569.1,24,816.7,30
170004071686,35286187,572.2,19,622.4,20,602.5,32,806.6,27
170004071171,35134806,598.9,22,627.8,19,594.2,31,947.1,38
170004072588,35134806,651.2,28,637.2,21,657.5,37,694.8,19
170004066500,35286187,654,29,660.4,25,626.4,33,775,27
170004074348,35134806,702.8,31,619.4,17,610,31,771,25
170005763865,35134806,650.1,28,692.7,29,599,29,913.6,39
170005767226,35134806,619.5,25,680.9,28,607.8,32,842.3,33
170004041373,35134806,649.3,27,702.5,28,553.8,21,675.6,18
170004085240,35134806,572,17,609.1,17,602.8,30,683.8,20
170004076921,35286187,697.7,31,612,19,606.1,30,817.5,29
170004079557,35134806,628.6,26,637.6,17,615.5,30,849.2,32
170004085259,35563006,653.3,29,672.5,24,558.7,21,766.6,23
170005749350,35134806,495.7,12,630.4,21,580.6,27,848.7,32
170002413581,35134806,627.8,25,639.5,22,553,21,797.8,29
170002395079,35134806,681.8,32,661.7,23,625.2,33,751.5,23
170002408042,35134806,580,19,664.9,24,616.5,31,788.1,27
170002413686,35134806,692.4,33,662.9,23,645.9,35,823.2,29
170002410684,35134806,623.2,23,692.5,28,544.9,21,813.7,29
170002416861,35134806,669.4,31,711.6,32,560.7,21,882.5,37
170002410769,35134806,616.2,23,634.6,18,684.6,39,680.5,17
170004083860,35134806,593.8,21,604.5,19,676.5,38,868.1,32
170004065353,35134806,718.9,38,574.8,17,568.7,25,839.7,34
170004085678,35563006,721.9,33,622.9,21,575.6,26,706.3,22
170004078204,35134806,624.8,25,691.1,29,611.9,31,705.3,20
170004086175,35134806,650.4,26,725,35,615.4,32,786.4,26
170002412644,35563006,658.9,28,660.6,25,628.3,34,583.1,16
170002398832,35134806,670.8,30,708.1,32,631.7,33,754.5,24
170002415946,35286187,692.3,31,655.7,26,562.2,23,429.5,11
170005784497,35563006,723.1,33,704.6,29,602.8,31,790.9,28
170005784587,35134806,625.1,23,624.7,21,608.6,31,897.5,35
170000737270,35563006,662.6,29,698.1,29,643,35,434.4,9
170000744891,35134806,703.2,34,455.1,11,585.7,28,665.2,18
170000746160,35134806,651.1,27,687.9,28,597.8,27,785.7,28
170000746167,35134806,617.9,23,516.9,10,615.6,29,723.9,22
170000747731,35134806,657.6,29,727.9,31,588.3,27,460.4,8
170000749266,35134806,683.8,31,681.2,28,607.5,29,891.8,34
170005784859,35134806,629.6,22,636,24,638.2,33,798.8,29
170005789354,35286187,609.9,24,554.3,13,639.6,33,789.9,26
170005773950,35563006,616.1,24,594.3,21,636.5,34,749.6,24
170005781370,35134806,659.2,29,672.9,26,572.8,24,685.8,18
170005783455,35134806,711,37,576.9,17,605.9,28,792.3,27
170000743579,35286187,621.7,23,554.3,11,505,17,743.5,22
170000744187,35134806,685,31,680.2,26,619.1,32,769.3,25
170005795983,35134806,628.5,23,637.9,21,600.8,29,589.6,11
170005788991,35134806,614.8,23,679.1,28,635.3,35,724.6,22
170000738587,35134806,638.1,27,634.6,19,635,35,688.1,19
170000748210,35286187,641.8,25,695.9,29,662.3,37,848.1,32
170005784620,35286187,649.4,27,653.2,24,589.5,29,831.7,32
170005785747,35134806,681.5,32,690.8,26,634.6,33,724.8,19
170000748646,35134806,695.5,31,642.7,21,632.6,33,668.4,17
170000751873,35134806,649.3,28,613.5,15,637.6,35,564.8,14
170000756035,35134806,641.9,27,603.1,16,609.4,30,743.8,20
170000760714,35134806,607.9,22,618.1,19,605.6,29,894.6,35
170000756347,35134806,622.5,25,661.7,26,529.6,19,855,32
170000757902,35286187,680.1,30,725.2,33,602.9,30,892.2,37
170005786798,35134806,427.5,9,610.3,18,538,22,728.5,20
170005790017,35286187,606.5,24,673.2,29,612.3,32,794.5,27
170005790316,35134806,557.7,18,606.8,18,624.9,31,788.9,27
170004103891,35286187,685.5,31,668.9,24,622.3,32,839.1,30
170005803907,35563006,696.2,33,640.1,22,575.3,25,768.6,24
170002439113,35286187,704.3,34,654,26,580.2,25,846.6,32
170000784748,35134806,638.6,25,664.3,23,638.6,34,774.6,26
170005819895,35134806,598.7,23,771.5,38,583.8,26,776.3,25
170002454076,35134806,610.7,25,606.1,19,548.1,23,852.1,34
170000807970,35134806,545.9,16,648.1,22,581.3,26,696,17
170005846431,35286187,665.7,29,653.4,25,638.4,35,900.4,37
170002487344,35134806,634.1,24,661.1,23,599.1,30,700.8,21
170004175887,35563006,662.8,31,704.1,29,562.4,24,790.6,26
170004195235,35286187,700.6,32,696.6,29,641.1,35,698.6,20
170002469104,35134806,696.9,32,682.1,25,588.4,31,738.4,22
170000824895,35134806,693.3,33,679.6,26,651.7,35,720.6,20
170004198535,35134806,727.3,35,636.3,23,588.8,27,720.8,21
170005896047,35134806,631.1,25,716.6,33,664.3,37,680.5,20
170004183911,35286187,614.7,23,692.8,31,624.1,34,599.5,10
170002507345,35134806,650.3,27,568.7,15,606,31,841.5,30
170002498319,35286187,591.8,22,589.6,17,575,27,755.4,23
170000830832,35563006,595.8,20,596.6,15,603.6,29,803,27
170005890754,35563006,623.8,24,611.8,18,588.5,26,607.4,15
170005851658,35563006,672.9,31,585.5,17,673.9,37,613.8,13
170002531463,35286187,764.8,38,643,22,588.7,29,755.9,25
170004160207,35134806,660.8,27,698.9,31,509.4,17,695,21
170004184209,35134806,657.3,30,699.5,27,604.7,30,619.9,17
170004207589,35563006,691.3,34,730.5,32,594.2,28,544.3,12
170004158025,35134806,686.6,33,614.4,18,607.1,28,952.4,39
170004165906,35134806,650.8,26,592.9,15,611.2,30,917.2,37
170004220514,35286187,683.9,31,678.2,28,631.5,32,904.8,37
170000812211,35286187,689.6,33,608.8,17,619.3,30,674.9,18
170004184784,35134806,679.3,33,663.6,22,595.9,28,741.2,22
170005861270,35286187,598.7,21,591.6,15,555.6,24,662.1,17
170005849199,35134806,609,22,733.6,33,611.9,29,777.4,25
170000836269,35134806,630,25,666.1,26,586.3,27,863.4,31
170002502521,35134806,628.2,25,648.5,23,618,31,722.4,23
170000851521,35134806,676.6,30,671.5,25,604.4,31,844.9,32
170004205252,35134806,684.1,31,623.4,19,607.7,30,976.1,41
170000865400,35286187,693.5,31,644.5,20,594.8,29,741.9,20
170000831102,35286187,687.4,33,581.3,12,579.2,29,676.2,19
170004221248,35286187,612.3,22,742.5,34,579.3,24,753.6,22
170002538764,35563006,553.7,18,648.6,23,661.8,37,483.9,11
170005914752,35134806,651.6,27,729.5,36,570.9,25,884.7,33
170004207737,35134806,640.4,29,684.1,27,559,25,817.4,29
170005850095,35134806,633.4,25,618.4,17,551.8,21,725.2,20
170004142572,35134806,637.6,24,694,29,605.6,31,802.5,26
170004139623,35134806,641.7,27,805.8,40,584.7,28,685.3,17
170004186537,35134806,663.6,30,582.1,16,595.8,29,727.1,19
170000901861,35134806,632.2,27,611.4,17,597.2,30,776.9,26
170005900277,35134806,596.7,21,681.5,27,585.6,29,768.3,25
170005938314,35286187,661.4,29,648.6,21,620.4,32,633,16
170005918956,35286187,656,29,602.6,17,605.4,31,682.3,19
170000911019,35286187,642.7,26,534.5,10,630.4,33,712.6,21
170000905822,35134806,661,28,559.4,17,556.3,22,752,24
170002582723,35134806,609.4,22,663.8,24,591.9,28,615,16
170002589747,35134806,571.6,17,599.6,14,580.8,26,671.3,18
170000912687,35286187,662.8,28,549.4,13,636.2,33,769.6,25
170000885388,35134806,562.1,18,667,27,581.6,28,808.6,29
170002639206,35134806,673.1,29,625.8,19,662.1,38,617,18
170004310564,35134806,633.5,23,727.6,32,640.4,34,717.5,21
170006026747,35286187,661.5,28,575.8,15,632.7,33,863.8,32
170004331220,35286187,671.8,31,613.7,18,632.9,34,667.5,22
170000948878,35286187,655.5,29,408.3,14,571.6,26,689.3,18
170004345353,35134806,681.6,32,538.2,13,581.6,27,769.7,25
170005947980,35134806,595.9,20,629.5,19,641.3,34,803.1,31
170004280501,35563006,659.1,30,683.8,26,694,39,842,32
170006056314,35134806,618.8,22,665.7,23,614.1,34,789.7,26
170004371300,35134806,730.4,35,687.6,27,599.3,29,666.4,17
170002620840,35134806,628.9,25,688.1,29,648.7,36,838.4,32
170002623947,35286187,669.5,33,650.4,20,584.4,26,808.3,27
170002707240,35563006,685.1,34,592.8,17,622.8,31,708,19
170001042124,35134806,655.3,26,683.9,29,626.7,31,637.7,15
170001059323,35134806,615.6,27,642.6,21,573.4,24,652.5,17
170006094887,35286187,645.4,25,620,17,624.7,34,872.8,37
170002750589,35134806,675.4,33,512.1,13,587.2,27,908.3,38
170001059528,35134806,671.3,32,635.4,20,653.5,35,797.5,28
170001065734,35134806,621.3,26,633.6,20,621.2,34,634.5,14
170005983239,35134806,739.7,36,687.8,29,680,37,610.1,14
170004415806,35134806,680.2,30,744.1,35,602.2,30,804,28
170006124791,35286187,772.6,40,788.8,39,575.6,27,777.1,28
170006128269,35134806,608,20,683.5,28,622.9,33,762.1,24
170006110843,35134806,604.1,23,600.8,14,539.9,20,710.7,18
170001066120,35134806,677.5,32,609.4,20,590.3,32,613.3,14
170001054133,35134806,593.6,21,623.5,19,584.3,27,671.7,19
170006119564,35134806,623.8,25,675,24,592.7,27,844.4,33
170001060125,35286187,617.7,25,655.3,23,607.2,30,757.9,25
170004381376,35563006,549,18,655.8,24,593.7,29,683.5,18
170001054209,35286187,691.7,34,527.9,17,573.9,27,703.1,21
170002683161,35134806,608.4,24,545.3,11,597,27,926.9,39
170006103052,35134806,556.5,18,622.3,21,557.7,23,724.2,23
170002962925,35286187,622.3,24,722.9,33,647.9,34,822.8,30
170006020431,35563006,676.5,30,641.7,22,530.4,19,760.6,26
170000994542,35134806,515.5,13,642.6,20,605.9,29,770.5,25
170005981300,35134806,624.7,24,587.5,15,549.6,21,757.4,23
170002694553,35286187,620,22,740.1,36,613.6,30,729.7,20
170002679454,35563006,669.8,28,586.9,16,585.9,27,733.9,23
170006069104,35134806,651.4,27,690.3,29,634.9,36,759.9,24
170005982352,35134806,649.3,27,630.4,20,660.3,36,531.2,17
170005992184,35134806,642.3,28,614.9,17,652.2,37,603.9,14
170001064295,35134806,694.8,33,630,18,601.1,30,975.2,42
170001145103,35134806,657.7,27,579.2,13,643.2,36,683.1,21
170006115692,35134806,682,32,617.7,19,609.9,32,987,44
170002741131,35134806,644.5,27,621.9,22,474.2,15,928,40
170004448434,35134806,570.1,17,604.1,20,568.5,24,687.7,16
